df_id,lat,lon,manual_id,state,source,elev2,country,ownership,tot,n2,p
8597,52.64987,-112.08973,64881,Alberta,Synthetic data,706,Canada,Corporate/Other (Private),50,50,1
8598,52.64998,-104.96813,75227,Saskatchewan,Synthetic data,575,Canada,Corporate/Other (Private),51,47,0.9215686274509803
8599,52.65023,-125.49768,30626,British Columbia,Synthetic data,1059,Canada,State (Public),50,50,1
8600,52.65026,-123.60718,30627,British Columbia,Synthetic data,1230,Canada,State (Public),50,50,1
8601,52.65196,-107.0234,66701,Saskatchewan,Synthetic data,567,Canada,Corporate/Other (Private),51,51,1
8602,52.65248,-121.01246,30628,British Columbia,Synthetic data,1054,Canada,State (Public),52,52,1
8603,52.65291,-121.44717,69287,British Columbia,Synthetic data,1132,Canada,State (Public),50,50,1
8604,52.65347,-124.48823,30629,British Columbia,Synthetic data,1392,Canada,State (Public),52,52,1
8605,52.65363,-113.19012,64426,Alberta,Synthetic data,836,Canada,Corporate/Other (Private),51,51,1
8606,52.65377,-105.66588,30630,Saskatchewan,Synthetic data,533,Canada,Corporate/Other (Private),47,41,0.8723404255319149
8607,52.65391,-120.54272,30631,British Columbia,Synthetic data,1799,Canada,State (Public),50,50,1
8608,52.65507,-124.53798,60433,British Columbia,Synthetic data,1423,Canada,State (Public),52,52,1
8609,52.65516,-123.0027,30632,British Columbia,Synthetic data,1234,Canada,State (Public),50,50,1
8610,52.65519,-105.35955,30633,Saskatchewan,Synthetic data,589,Canada,Corporate/Other (Private),51,51,1
8611,52.65531,-104.1611,30634,Saskatchewan,Synthetic data,520,Canada,Corporate/Other (Private),50,50,1
8612,52.65561,-105.54444,30635,Saskatchewan,Synthetic data,553,Canada,Corporate/Other (Private),51,51,1
8613,52.65648,-112.18831,64790,Alberta,Synthetic data,718,Canada,Corporate/Other (Private),52,52,1
8614,52.65711,-121.33504,30636,British Columbia,Synthetic data,1218,Canada,State (Public),51,51,1
8615,52.65754,-125.76988,60245,British Columbia,Synthetic data,1633,Canada,State (Public),50,50,1
8616,52.65802,-118.47988,30637,British Columbia,Synthetic data,1965,Canada,State (Public),49,49,1
8617,52.65809,-119.17838,30638,British Columbia,Synthetic data,1089,Canada,State (Public),50,38,0.76
8618,52.65983,-125.13356,60295,British Columbia,Synthetic data,1585,Canada,State (Public),50,50,1
8619,52.66053,-113.7177,30639,Alberta,Synthetic data,842,Canada,Corporate/Other (Private),51,51,1
8620,52.66081,-121.73501,30640,British Columbia,Synthetic data,684,Canada,State (Public),51,51,1
8621,52.66091,-125.97334,30641,British Columbia,Synthetic data,1477,Canada,State (Public),51,51,1
8622,52.66225,-105.5963,30642,Saskatchewan,Synthetic data,505,Canada,Corporate/Other (Private),47,30,0.6382978723404256
8623,52.6623,-117.24194,30643,Alberta,Synthetic data,2308,Canada,State (Public),51,51,1
8624,52.66264,-109.24352,30644,Saskatchewan,Synthetic data,659,Canada,Corporate/Other (Private),50,42,0.84
8625,52.66268,-110.01768,30645,Alberta,Synthetic data,588,Canada,Corporate/Other (Private),51,10,0.19607843137254902
8626,52.66295,-123.74831,30646,British Columbia,Synthetic data,1184,Canada,State (Public),50,50,1
8627,52.66399,-125.61804,30647,British Columbia,Synthetic data,1382,Canada,State (Public),51,51,1
8628,52.66476,-106.51459,30648,Saskatchewan,Synthetic data,516,Canada,Corporate/Other (Private),49,49,1
8629,52.66532,-124.62907,30649,British Columbia,Synthetic data,1475,Canada,State (Public),49,49,1
8630,52.66571,-104.44228,30650,Saskatchewan,Synthetic data,528,Canada,Corporate/Other (Private),47,47,1
8631,52.66587,-123.99974,30651,British Columbia,Synthetic data,1331,Canada,State (Public),47,47,1
8632,52.66595,-118.92321,30652,British Columbia,Synthetic data,1782,Canada,State (Public),51,51,1
8633,52.66597,-105.94269,30653,Saskatchewan,Synthetic data,477,Canada,Corporate/Other (Private),49,49,1
8634,52.66632,-106.68503,30655,Saskatchewan,Synthetic data,523,Canada,Corporate/Other (Private),51,47,0.9215686274509803
8635,52.66632,-106.56995,30654,Saskatchewan,Synthetic data,530,Canada,Corporate/Other (Private),49,49,1
8636,52.66635,-107.48225,74317,Saskatchewan,Synthetic data,574,Canada,Corporate/Other (Private),47,47,1
8637,52.66644,-114.24034,30656,Alberta,Synthetic data,924,Canada,Corporate/Other (Private),49,49,1
8638,52.66703,-125.16566,30657,British Columbia,Synthetic data,1637,Canada,State (Public),51,51,1
8639,52.6673,-113.35532,30658,Alberta,Synthetic data,860,Canada,Corporate/Other (Private),50,50,1
8640,52.66986,-124.25259,30659,British Columbia,Synthetic data,1304,Canada,State (Public),50,50,1
8641,52.67032,-121.27069,69375,British Columbia,Synthetic data,1841,Canada,State (Public),51,51,1
8642,52.67118,-111.56262,72861,Alberta,Synthetic data,696,Canada,Corporate/Other (Private),48,44,0.9166666666666666
8643,52.67226,-104.8266,30660,Saskatchewan,Synthetic data,523,Canada,Corporate/Other (Private),51,51,1
8644,52.6723,-123.80298,68495,British Columbia,Synthetic data,1166,Canada,State (Public),50,50,1
8645,52.67235,-124.73585,60345,British Columbia,Synthetic data,1739,Canada,State (Public),50,50,1
8646,52.67316,-112.03126,30661,Alberta,Synthetic data,704,Canada,Corporate/Other (Private),51,51,1
8647,52.67531,-113.58097,30662,Alberta,Synthetic data,804,Canada,Corporate/Other (Private),47,47,1
8648,52.67533,-118.11123,30663,Alberta,Synthetic data,1891,Canada,State (Public),51,51,1
8649,52.67596,-127.07859,67918,British Columbia,Synthetic data,1713,Canada,State (Public),51,51,1
8650,52.67783,-108.51483,30664,Saskatchewan,Synthetic data,574,Canada,Corporate/Other (Private),52,52,1
8651,52.67904,-126.12843,30665,British Columbia,Synthetic data,1360,Canada,State (Public),52,52,1
8652,52.67912,-114.77729,30666,Alberta,Synthetic data,1008,Canada,State (Public),51,51,1
8653,52.68026,-123.47967,30667,British Columbia,Synthetic data,1293,Canada,State (Public),50,50,1
8654,52.68049,-115.72111,30668,Alberta,Synthetic data,1190,Canada,State (Public),47,47,1
8655,52.68051,-106.76486,74590,Saskatchewan,Synthetic data,511,Canada,Corporate/Other (Private),52,52,1
8656,52.68077,-122.12607,69023,British Columbia,Synthetic data,789,Canada,State (Public),50,31,0.62
8657,52.68078,-117.00625,30669,Alberta,Synthetic data,2045,Canada,State (Public),51,51,1
8658,52.68141,-120.48439,69639,British Columbia,Synthetic data,907,Canada,State (Public),51,51,1
8659,52.6818,-111.13865,30670,Alberta,Synthetic data,687,Canada,Corporate/Other (Private),50,50,1
8660,52.68199,-104.8617,30671,Saskatchewan,Synthetic data,527,Canada,Corporate/Other (Private),50,40,0.8
8661,52.68321,-111.25033,72952,Alberta,Synthetic data,629,Canada,Corporate/Other (Private),49,49,1
8662,52.68326,-125.34466,30672,British Columbia,Synthetic data,1609,Canada,State (Public),51,51,1
8663,52.68375,-116.59511,30673,Alberta,Synthetic data,1620,Canada,State (Public),49,49,1
8664,52.68387,-116.18307,30674,Alberta,Synthetic data,1374,Canada,State (Public),50,50,1
8665,52.68511,-122.12369,30675,British Columbia,Synthetic data,752,Canada,State (Public),51,38,0.7450980392156863
8666,52.68556,-112.09196,30676,Alberta,Synthetic data,699,Canada,Corporate/Other (Private),49,49,1
8667,52.68587,-106.04071,30677,Saskatchewan,Synthetic data,483,Canada,State (Public),51,47,0.9215686274509803
8668,52.68623,-113.94316,64153,Alberta,Synthetic data,871,Canada,Corporate/Other (Private),51,51,1
8669,52.68624,-113.93989,30678,Alberta,Synthetic data,864,Canada,Corporate/Other (Private),47,47,1
8670,52.68667,-114.25986,30679,Alberta,Synthetic data,934,Canada,Corporate/Other (Private),48,48,1
8671,52.68668,-106.02964,30680,Saskatchewan,Synthetic data,484,Canada,State (Public),52,43,0.8269230769230769
8672,52.68675,-127.5237,30681,British Columbia,Synthetic data,1102,Canada,State (Public),50,50,1
8673,52.68718,-109.76879,30682,Saskatchewan,Synthetic data,631,Canada,Corporate/Other (Private),50,37,0.74
8674,52.68797,-127.61006,30683,British Columbia,Synthetic data,307,Canada,State (Public),51,39,0.7647058823529411
8675,52.69086,-117.65175,30684,Alberta,Synthetic data,1973,Canada,State (Public),50,50,1
8676,52.69127,-112.71372,72406,Alberta,Synthetic data,769,Canada,Corporate/Other (Private),51,51,1
8677,52.69151,-113.51512,72133,Alberta,Synthetic data,816,Canada,Corporate/Other (Private),52,52,1
8678,52.69156,-113.74795,64244,Alberta,Synthetic data,846,Canada,Corporate/Other (Private),50,50,1
8679,52.6922,-105.68333,30685,Saskatchewan,Synthetic data,543,Canada,Corporate/Other (Private),51,51,1
8680,52.69243,-105.35838,67338,Saskatchewan,Synthetic data,578,Canada,Corporate/Other (Private),50,47,0.94
8681,52.69268,-120.94774,61665,British Columbia,Synthetic data,982,Canada,State (Public),50,41,0.82
8682,52.69356,-115.46949,71405,Alberta,Synthetic data,1015,Canada,State (Public),50,50,1
8683,52.69512,-109.8767,30686,Saskatchewan,Synthetic data,610,Canada,State (Public),50,35,0.7
8684,52.69683,-127.29928,67893,British Columbia,Synthetic data,1417,Canada,State (Public),52,52,1
8685,52.69792,-127.25255,30687,British Columbia,Synthetic data,845,Canada,State (Public),51,51,1
8686,52.70008,-122.45272,68935,British Columbia,Synthetic data,527,Canada,Corporate/Other (Private),48,43,0.8958333333333334
8687,52.70108,-109.15091,30688,Saskatchewan,Synthetic data,676,Canada,Corporate/Other (Private),50,50,1
8688,52.70181,-117.78559,30689,Alberta,Synthetic data,2172,Canada,State (Public),47,47,1
8689,52.7019,-121.59106,61489,British Columbia,Synthetic data,1122,Canada,State (Public),50,50,1
8690,52.70194,-111.28095,30690,Alberta,Synthetic data,618,Canada,Corporate/Other (Private),50,50,1
8691,52.70346,-109.02777,30691,Saskatchewan,Synthetic data,634,Canada,Corporate/Other (Private),51,51,1
8692,52.7036,-123.98289,60609,British Columbia,Synthetic data,1266,Canada,State (Public),50,47,0.94
8693,52.70401,-119.18573,62281,British Columbia,Synthetic data,2190,Canada,State (Public),50,50,1
8694,52.70461,-106.25784,74772,Saskatchewan,Synthetic data,502,Canada,Corporate/Other (Private),49,49,1
8695,52.70487,-120.6409,30692,British Columbia,Synthetic data,2094,Canada,State (Public),50,50,1
8696,52.70527,-117.68021,30693,Alberta,Synthetic data,2202,Canada,State (Public),52,52,1
8697,52.70547,-110.85942,30694,Alberta,Synthetic data,665,Canada,Corporate/Other (Private),51,51,1
8698,52.70603,-110.12517,73316,Alberta,Synthetic data,641,Canada,Corporate/Other (Private),50,50,1
8699,52.70604,-112.28292,30695,Alberta,Synthetic data,713,Canada,Corporate/Other (Private),51,51,1
8700,52.70614,-114.5956,63971,Alberta,Synthetic data,999,Canada,Corporate/Other (Private),51,49,0.9607843137254902
8701,52.7065,-106.03122,74863,Saskatchewan,Synthetic data,486,Canada,Tribal,50,28,0.56
8702,52.70682,-113.08953,64517,Alberta,Synthetic data,774,Canada,Corporate/Other (Private),49,49,1
8703,52.70713,-119.03839,30696,British Columbia,Synthetic data,926,Canada,State (Public),52,51,0.9807692307692307
8704,52.70775,-116.14661,71135,Alberta,Synthetic data,1210,Canada,State (Public),50,50,1
8705,52.70855,-117.33535,30697,Alberta,Synthetic data,2232,Canada,State (Public),50,50,1
8706,52.70864,-108.63912,30698,Saskatchewan,Synthetic data,625,Canada,Tribal,50,50,1
8707,52.70892,-111.49265,30699,Alberta,Synthetic data,668,Canada,Corporate/Other (Private),51,51,1
8708,52.70945,-127.9082,30700,British Columbia,Synthetic data,332,Canada,State (Public),50,50,1
8709,52.70951,-115.28668,63698,Alberta,Synthetic data,1039,Canada,Tribal,51,46,0.9019607843137255
8710,52.70974,-113.86845,30701,Alberta,Synthetic data,871,Canada,Corporate/Other (Private),51,51,1
8711,52.71002,-109.55616,30702,Saskatchewan,Synthetic data,654,Canada,Corporate/Other (Private),52,52,1
8712,52.71224,-123.7365,60697,British Columbia,Synthetic data,1228,Canada,State (Public),51,51,1
8713,52.71226,-104.77899,75318,Saskatchewan,Synthetic data,508,Canada,Corporate/Other (Private),52,52,1
8714,52.71258,-120.34673,30703,British Columbia,Synthetic data,1773,Canada,State (Public),50,50,1
8715,52.71376,-122.59967,30704,British Columbia,Synthetic data,747,Canada,State (Public),50,44,0.88
8716,52.71414,-107.54275,30705,Saskatchewan,Synthetic data,588,Canada,Corporate/Other (Private),51,51,1
8717,52.71425,-111.69038,64972,Alberta,Synthetic data,704,Canada,Corporate/Other (Private),49,49,1
8718,52.71474,-119.62635,30706,British Columbia,Synthetic data,2144,Canada,State (Public),50,50,1
8719,52.71476,-115.27918,71496,Alberta,Synthetic data,1051,Canada,Tribal,51,30,0.5882352941176471
8720,52.71489,-116.66586,30707,Alberta,Synthetic data,1786,Canada,State (Public),47,47,1
8721,52.71653,-106.34139,66974,Saskatchewan,Synthetic data,507,Canada,Corporate/Other (Private),52,52,1
8722,52.7166,-116.80318,30708,Alberta,Synthetic data,1536,Canada,State (Public),47,47,1
8723,52.71709,-123.33529,60873,British Columbia,Synthetic data,1211,Canada,State (Public),50,50,1
8724,52.71711,-118.00707,30709,Alberta,Synthetic data,2082,Canada,State (Public),50,50,1
8725,52.71835,-105.29758,75136,Saskatchewan,Synthetic data,531,Canada,Corporate/Other (Private),52,52,1
8726,52.71836,-124.32118,68319,British Columbia,Synthetic data,1478,Canada,State (Public),52,52,1
8727,52.71855,-109.78539,73498,Saskatchewan,Synthetic data,601,Canada,State (Public),49,28,0.5714285714285714
8728,52.71868,-118.73109,30710,British Columbia,Synthetic data,2014,Canada,State (Public),51,51,1
8729,52.71878,-126.04908,30711,British Columbia,Synthetic data,1270,Canada,State (Public),50,50,1
8730,52.71908,-115.96827,71223,Alberta,Synthetic data,1187,Canada,State (Public),51,51,1
8731,52.71945,-117.19027,62985,Alberta,Synthetic data,2348,Canada,State (Public),51,51,1
8732,52.71968,-112.55142,64699,Alberta,Synthetic data,741,Canada,Corporate/Other (Private),51,51,1
8733,52.71974,-117.08038,30712,Alberta,Synthetic data,2667,Canada,State (Public),52,52,1
8734,52.71978,-112.62228,72497,Alberta,Synthetic data,778,Canada,Corporate/Other (Private),52,52,1
8735,52.72161,-118.66674,70255,British Columbia,Synthetic data,1779,Canada,State (Public),50,50,1
8736,52.72198,-122.4585,30713,British Columbia,Synthetic data,475,Canada,Corporate/Other (Private),51,51,1
8737,52.72249,-124.86904,30714,British Columbia,Synthetic data,2110,Canada,State (Public),50,50,1
8738,52.72295,-125.05975,30715,British Columbia,Synthetic data,1590,Canada,State (Public),52,52,1
8739,52.72318,-125.34344,30716,British Columbia,Synthetic data,1717,Canada,State (Public),51,51,1
8740,52.72324,-120.14606,69727,British Columbia,Synthetic data,1220,Canada,State (Public),52,52,1
8741,52.72342,-119.3564,30717,British Columbia,Synthetic data,1380,Canada,State (Public),50,50,1
8742,52.72349,-115.10338,63789,Alberta,Synthetic data,932,Canada,State (Public),50,50,1
8743,52.72362,-122.25085,61225,British Columbia,Synthetic data,1024,Canada,State (Public),50,50,1
8744,52.72406,-117.52336,62897,Alberta,Synthetic data,2783,Canada,State (Public),47,47,1
8745,52.72454,-121.52976,30718,British Columbia,Synthetic data,1282,Canada,State (Public),50,50,1
8746,52.72458,-107.72812,30719,Saskatchewan,Synthetic data,584,Canada,Corporate/Other (Private),50,39,0.78
8747,52.72467,-123.94405,30720,British Columbia,Synthetic data,1273,Canada,State (Public),48,48,1
8748,52.72468,-126.17581,67993,British Columbia,Synthetic data,979,Canada,State (Public),51,51,1
8749,52.72739,-118.70909,30721,British Columbia,Synthetic data,1700,Canada,State (Public),51,51,1
8750,52.72773,-128.05379,30722,British Columbia,Synthetic data,747,Canada,State (Public),47,47,1
8751,52.72791,-123.0518,30723,British Columbia,Synthetic data,1183,Canada,State (Public),51,51,1
8752,52.72795,-115.25118,30724,Alberta,Synthetic data,995,Canada,State (Public),51,51,1
8753,52.72815,-126.56295,67968,British Columbia,Synthetic data,1560,Canada,State (Public),49,49,1
8754,52.72863,-108.63156,30725,Saskatchewan,Synthetic data,625,Canada,Tribal,48,48,1
8755,52.72906,-116.62397,30726,Alberta,Synthetic data,1795,Canada,State (Public),52,52,1
8756,52.73028,-118.57435,30727,British Columbia,Synthetic data,1784,Canada,State (Public),50,50,1
8757,52.73061,-120.23847,30728,British Columbia,Synthetic data,2078,Canada,State (Public),52,52,1
8758,52.73148,-111.0005,30729,Alberta,Synthetic data,673,Canada,Federal (Public),51,51,1
8759,52.73379,-111.61815,30730,Alberta,Synthetic data,698,Canada,Corporate/Other (Private),51,51,1
8760,52.7338,-126.3491,60195,British Columbia,Synthetic data,876,Canada,State (Public),50,50,1
8761,52.73495,-123.55138,68583,British Columbia,Synthetic data,1225,Canada,State (Public),51,51,1
8762,52.73567,-126.66728,30731,British Columbia,Synthetic data,492,Canada,State (Public),51,51,1
8763,52.73575,-125.41052,30732,British Columbia,Synthetic data,1463,Canada,State (Public),50,50,1
8764,52.73602,-106.69299,30733,Saskatchewan,Synthetic data,511,Canada,Corporate/Other (Private),48,48,1
8765,52.73697,-111.81646,30734,Alberta,Synthetic data,679,Canada,Corporate/Other (Private),50,50,1
8766,52.73724,-125.61076,68068,British Columbia,Synthetic data,1308,Canada,State (Public),51,51,1
8767,52.73768,-107.42526,30735,Saskatchewan,Synthetic data,598,Canada,Corporate/Other (Private),52,44,0.8461538461538461
8768,52.73843,-106.92566,74499,Saskatchewan,Synthetic data,516,Canada,Corporate/Other (Private),47,35,0.7446808510638298
8769,52.73962,-109.05867,73771,Saskatchewan,Synthetic data,642,Canada,Corporate/Other (Private),50,50,1
8770,52.73983,-117.35966,70783,Alberta,Synthetic data,2093,Canada,State (Public),47,47,1
8771,52.73999,-125.00175,60320,British Columbia,Synthetic data,1712,Canada,State (Public),48,48,1
8772,52.74005,-110.1231,73407,Alberta,Synthetic data,653,Canada,Corporate/Other (Private),49,49,1
8773,52.74054,-108.32846,30736,Saskatchewan,Synthetic data,494,Canada,Corporate/Other (Private),47,47,1
8774,52.74056,-121.61295,30737,British Columbia,Synthetic data,1253,Canada,State (Public),51,51,1
8775,52.7406,-126.01808,30738,British Columbia,Synthetic data,1274,Canada,State (Public),50,50,1
