elev2,lng,lat,lon
1010,-121.975,49.55,-121.975
737,-121.95,49.55,-121.95
432,-121.925,49.55,-121.925
150,-121.9,49.55,-121.9
13,-121.875,49.55,-121.875
13,-121.85,49.55,-121.85
13,-121.825,49.55,-121.825
13,-121.8,49.55,-121.8
802,-121.775,49.55,-121.775
201,-121.75,49.55,-121.75
576,-121.725,49.55,-121.725
749,-121.7,49.55,-121.7
746,-121.675,49.55,-121.675
1258,-121.65,49.55,-121.65
1420,-121.625,49.55,-121.625
757,-121.6,49.55,-121.6
1342,-121.575,49.55,-121.575
1334,-121.55,49.55,-121.55
1255,-121.525,49.55,-121.525
1279,-121.5,49.55,-121.5
602,-121.475,49.55,-121.475
230,-121.45,49.55,-121.45
217,-121.425,49.55,-121.425
494,-121.4,49.55,-121.4
1212,-121.375,49.55,-121.375
1167,-121.35,49.55,-121.35
931,-121.325,49.55,-121.325
1126,-121.3,49.55,-121.3
1726,-121.275,49.55,-121.275
952,-121.25,49.55,-121.25
1474,-121.225,49.55,-121.225
929,-121.2,49.55,-121.2
1502,-121.175,49.55,-121.175
1389,-121.15,49.55,-121.15
1412,-121.125,49.55,-121.125
1282,-121.1,49.55,-121.1
1260,-121.075,49.55,-121.075
1575,-121.05,49.55,-121.05
1765,-121.025,49.55,-121.025
1536,-121,49.55,-121
1483,-120.975,49.55,-120.975
1338,-120.95,49.55,-120.95
1306,-120.925,49.55,-120.925
1269,-120.9,49.55,-120.9
1427,-120.875,49.55,-120.875
1237,-120.85,49.55,-120.85
1017,-120.825,49.55,-120.825
1009,-120.8,49.55,-120.8
938,-120.775,49.55,-120.775
995,-120.75,49.55,-120.75
837,-120.725,49.55,-120.725
1213,-120.7,49.55,-120.7
1427,-120.675,49.55,-120.675
1511,-120.65,49.55,-120.65
1382,-120.625,49.55,-120.625
1389,-120.6,49.55,-120.6
1344,-120.575,49.55,-120.575
979,-120.55,49.55,-120.55
786,-120.525,49.55,-120.525
907,-120.5,49.55,-120.5
1015,-120.475,49.55,-120.475
1006,-120.45,49.55,-120.45
760,-120.425,49.55,-120.425
1068,-120.4,49.55,-120.4
1356,-120.375,49.55,-120.375
1476,-120.35,49.55,-120.35
1545,-120.325,49.55,-120.325
1679,-120.3,49.55,-120.3
1594,-120.275,49.55,-120.275
1578,-120.25,49.55,-120.25
1575,-120.225,49.55,-120.225
1555,-120.2,49.55,-120.2
1624,-120.175,49.55,-120.175
1602,-120.15,49.55,-120.15
1609,-120.125,49.55,-120.125
1522,-120.1,49.55,-120.1
1608,-120.075,49.55,-120.075
1693,-120.05,49.55,-120.05
1894,-120.025,49.55,-120.025
1699,-120,49.55,-120
1742,-119.975,49.55,-119.975
1779,-119.95,49.55,-119.95
1563,-119.925,49.55,-119.925
1623,-119.9,49.55,-119.9
1440,-119.875,49.55,-119.875
1381,-119.85,49.55,-119.85
1189,-119.825,49.55,-119.825
1189,-119.8,49.55,-119.8
740,-119.775,49.55,-119.775
1061,-119.75,49.55,-119.75
746,-119.725,49.55,-119.725
590,-119.7,49.55,-119.7
565,-119.675,49.55,-119.675
529,-119.65,49.55,-119.65
342,-119.625,49.55,-119.625
342,-119.6,49.55,-119.6
373,-119.575,49.55,-119.575
681,-119.55,49.55,-119.55
1066,-119.525,49.55,-119.525
1332,-119.5,49.55,-119.5
1419,-119.475,49.55,-119.475
1265,-119.45,49.55,-119.45
1657,-119.425,49.55,-119.425
1703,-119.4,49.55,-119.4
1724,-119.375,49.55,-119.375
1891,-119.35,49.55,-119.35
1817,-119.325,49.55,-119.325
1550,-119.3,49.55,-119.3
1327,-119.275,49.55,-119.275
1355,-119.25,49.55,-119.25
1322,-119.225,49.55,-119.225
1081,-119.2,49.55,-119.2
1448,-119.175,49.55,-119.175
1337,-119.15,49.55,-119.15
1467,-119.125,49.55,-119.125
1154,-119.1,49.55,-119.1
919,-119.075,49.55,-119.075
1188,-119.05,49.55,-119.05
1113,-119.025,49.55,-119.025
1313,-119,49.55,-119
1437,-118.975,49.55,-118.975
1335,-118.95,49.55,-118.95
1170,-118.925,49.55,-118.925
1209,-118.9,49.55,-118.9
1215,-118.875,49.55,-118.875
1035,-118.85,49.55,-118.85
1174,-118.825,49.55,-118.825
749,-118.8,49.55,-118.8
1028,-118.775,49.55,-118.775
1179,-118.75,49.55,-118.75
1426,-118.725,49.55,-118.725
1734,-118.7,49.55,-118.7
1894,-118.675,49.55,-118.675
2021,-118.65,49.55,-118.65
1825,-118.625,49.55,-118.625
1609,-118.6,49.55,-118.6
1358,-118.575,49.55,-118.575
1183,-118.55,49.55,-118.55
2115,-118.525,49.55,-118.525
1809,-118.5,49.55,-118.5
778,-123,49.575,-123
1251,-122.975,49.575,-122.975
217,-122.95,49.575,-122.95
835,-122.925,49.575,-122.925
1134,-122.9,49.575,-122.9
857,-122.875,49.575,-122.875
1586,-122.85,49.575,-122.85
1730,-122.825,49.575,-122.825
1594,-122.8,49.575,-122.8
1389,-122.775,49.575,-122.775
1066,-122.75,49.575,-122.75
749,-122.725,49.575,-122.725
1411,-122.7,49.575,-122.7
911,-122.675,49.575,-122.675
195,-122.65,49.575,-122.65
31,-122.625,49.575,-122.625
559,-122.6,49.575,-122.6
1311,-122.575,49.575,-122.575
1495,-122.55,49.575,-122.55
946,-122.525,49.575,-122.525
1387,-122.5,49.575,-122.5
966,-122.475,49.575,-122.475
926,-122.45,49.575,-122.45
926,-122.425,49.575,-122.425
398,-122.4,49.575,-122.4
316,-122.375,49.575,-122.375
414,-122.35,49.575,-122.35
1110,-122.325,49.575,-122.325
1302,-122.3,49.575,-122.3
1064,-122.275,49.575,-122.275
1543,-122.25,49.575,-122.25
734,-122.225,49.575,-122.225
760,-122.2,49.575,-122.2
582,-122.175,49.575,-122.175
1047,-122.15,49.575,-122.15
944,-122.125,49.575,-122.125
1093,-122.1,49.575,-122.1
1787,-122.075,49.575,-122.075
1380,-122.05,49.575,-122.05
1685,-122.025,49.575,-122.025
1452,-122,49.575,-122
1543,-121.975,49.575,-121.975
518,-121.95,49.575,-121.95
231,-121.925,49.575,-121.925
13,-121.9,49.575,-121.9
13,-121.875,49.575,-121.875
13,-121.85,49.575,-121.85
13,-121.825,49.575,-121.825
598,-121.8,49.575,-121.8
1463,-121.775,49.575,-121.775
871,-121.75,49.575,-121.75
986,-121.725,49.575,-121.725
805,-121.7,49.575,-121.7
1191,-121.675,49.575,-121.675
943,-121.65,49.575,-121.65
464,-121.625,49.575,-121.625
1341,-121.6,49.575,-121.6
1483,-121.575,49.575,-121.575
1314,-121.55,49.575,-121.55
1513,-121.525,49.575,-121.525
1135,-121.5,49.575,-121.5
664,-121.475,49.575,-121.475
467,-121.45,49.575,-121.45
347,-121.425,49.575,-121.425
53,-121.4,49.575,-121.4
822,-121.375,49.575,-121.375
863,-121.35,49.575,-121.35
884,-121.325,49.575,-121.325
1522,-121.3,49.575,-121.3
1678,-121.275,49.575,-121.275
1234,-121.25,49.575,-121.25
1545,-121.225,49.575,-121.225
974,-121.2,49.575,-121.2
930,-121.175,49.575,-121.175
1356,-121.15,49.575,-121.15
1713,-121.125,49.575,-121.125
1267,-121.1,49.575,-121.1
1346,-121.075,49.575,-121.075
1417,-121.05,49.575,-121.05
1476,-121.025,49.575,-121.025
1568,-121,49.575,-121
1360,-120.975,49.575,-120.975
1470,-120.95,49.575,-120.95
1415,-120.925,49.575,-120.925
1251,-120.9,49.575,-120.9
1272,-120.875,49.575,-120.875
1490,-120.85,49.575,-120.85
1466,-120.825,49.575,-120.825
1273,-120.8,49.575,-120.8
1018,-120.775,49.575,-120.775
1036,-120.75,49.575,-120.75
1274,-120.725,49.575,-120.725
1242,-120.7,49.575,-120.7
1575,-120.675,49.575,-120.675
1494,-120.65,49.575,-120.65
1420,-120.625,49.575,-120.625
1443,-120.6,49.575,-120.6
1131,-120.575,49.575,-120.575
844,-120.55,49.575,-120.55
1041,-120.525,49.575,-120.525
848,-120.5,49.575,-120.5
1173,-120.475,49.575,-120.475
1248,-120.45,49.575,-120.45
1119,-120.425,49.575,-120.425
889,-120.4,49.575,-120.4
1272,-120.375,49.575,-120.375
1582,-120.35,49.575,-120.35
1492,-120.325,49.575,-120.325
1574,-120.3,49.575,-120.3
1480,-120.275,49.575,-120.275
1745,-120.25,49.575,-120.25
1767,-120.225,49.575,-120.225
1776,-120.2,49.575,-120.2
1882,-120.175,49.575,-120.175
1738,-120.15,49.575,-120.15
1716,-120.125,49.575,-120.125
1554,-120.1,49.575,-120.1
1608,-120.075,49.575,-120.075
1850,-120.05,49.575,-120.05
1708,-120.025,49.575,-120.025
1524,-120,49.575,-120
1683,-119.975,49.575,-119.975
1708,-119.95,49.575,-119.95
1420,-119.925,49.575,-119.925
1446,-119.9,49.575,-119.9
1425,-119.875,49.575,-119.875
1283,-119.85,49.575,-119.85
1146,-119.825,49.575,-119.825
933,-119.8,49.575,-119.8
783,-119.775,49.575,-119.775
727,-119.75,49.575,-119.75
735,-119.725,49.575,-119.725
756,-119.7,49.575,-119.7
501,-119.675,49.575,-119.675
438,-119.65,49.575,-119.65
345,-119.625,49.575,-119.625
342,-119.6,49.575,-119.6
507,-119.575,49.575,-119.575
885,-119.55,49.575,-119.55
1180,-119.525,49.575,-119.525
1370,-119.5,49.575,-119.5
1570,-119.475,49.575,-119.475
1396,-119.45,49.575,-119.45
1557,-119.425,49.575,-119.425
1786,-119.4,49.575,-119.4
1792,-119.375,49.575,-119.375
1778,-119.35,49.575,-119.35
1728,-119.325,49.575,-119.325
1599,-119.3,49.575,-119.3
1393,-119.275,49.575,-119.275
1251,-119.25,49.575,-119.25
1027,-119.225,49.575,-119.225
1042,-119.2,49.575,-119.2
1286,-119.175,49.575,-119.175
1377,-119.15,49.575,-119.15
1245,-119.125,49.575,-119.125
1260,-119.1,49.575,-119.1
1136,-119.075,49.575,-119.075
939,-119.05,49.575,-119.05
1174,-119.025,49.575,-119.025
1299,-119,49.575,-119
1372,-118.975,49.575,-118.975
1393,-118.95,49.575,-118.95
1259,-118.925,49.575,-118.925
1249,-118.9,49.575,-118.9
1305,-118.875,49.575,-118.875
1171,-118.85,49.575,-118.85
1127,-118.825,49.575,-118.825
766,-118.8,49.575,-118.8
1068,-118.775,49.575,-118.775
1391,-118.75,49.575,-118.75
1585,-118.725,49.575,-118.725
1658,-118.7,49.575,-118.7
1797,-118.675,49.575,-118.675
1900,-118.65,49.575,-118.65
1982,-118.625,49.575,-118.625
1762,-118.6,49.575,-118.6
1560,-118.575,49.575,-118.575
975,-118.55,49.575,-118.55
1701,-118.525,49.575,-118.525
2063,-118.5,49.575,-118.5
1175,-123,49.6,-123
384,-122.975,49.6,-122.975
636,-122.95,49.6,-122.95
570,-122.925,49.6,-122.925
1058,-122.9,49.6,-122.9
1344,-122.875,49.6,-122.875
1199,-122.85,49.6,-122.85
1522,-122.825,49.6,-122.825
947,-122.8,49.6,-122.8
1328,-122.775,49.6,-122.775
924,-122.75,49.6,-122.75
656,-122.725,49.6,-122.725
1173,-122.7,49.6,-122.7
928,-122.675,49.6,-122.675
34,-122.65,49.6,-122.65
345,-122.625,49.6,-122.625
936,-122.6,49.6,-122.6
911,-122.575,49.6,-122.575
1119,-122.55,49.6,-122.55
1684,-122.525,49.6,-122.525
1049,-122.5,49.6,-122.5
1300,-122.475,49.6,-122.475
1268,-122.45,49.6,-122.45
834,-122.425,49.6,-122.425
519,-122.4,49.6,-122.4
1189,-122.375,49.6,-122.375
1539,-122.35,49.6,-122.35
730,-122.325,49.6,-122.325
1109,-122.3,49.6,-122.3
1492,-122.275,49.6,-122.275
1638,-122.25,49.6,-122.25
1416,-122.225,49.6,-122.225
1152,-122.2,49.6,-122.2
1369,-122.175,49.6,-122.175
1521,-122.15,49.6,-122.15
1015,-122.125,49.6,-122.125
1195,-122.1,49.6,-122.1
1067,-122.075,49.6,-122.075
795,-122.05,49.6,-122.05
1005,-122.025,49.6,-122.025
783,-122,49.6,-122
908,-121.975,49.6,-121.975
516,-121.95,49.6,-121.95
13,-121.925,49.6,-121.925
13,-121.9,49.6,-121.9
130,-121.875,49.6,-121.875
414,-121.85,49.6,-121.85
48,-121.825,49.6,-121.825
520,-121.8,49.6,-121.8
1236,-121.775,49.6,-121.775
922,-121.75,49.6,-121.75
1177,-121.725,49.6,-121.725
1376,-121.7,49.6,-121.7
1442,-121.675,49.6,-121.675
1073,-121.65,49.6,-121.65
1241,-121.625,49.6,-121.625
726,-121.6,49.6,-121.6
972,-121.575,49.6,-121.575
1702,-121.55,49.6,-121.55
1038,-121.525,49.6,-121.525
1083,-121.5,49.6,-121.5
1034,-121.475,49.6,-121.475
939,-121.45,49.6,-121.45
429,-121.425,49.6,-121.425
720,-121.4,49.6,-121.4
1405,-121.375,49.6,-121.375
611,-121.35,49.6,-121.35
1104,-121.325,49.6,-121.325
938,-121.3,49.6,-121.3
1372,-121.275,49.6,-121.275
1475,-121.25,49.6,-121.25
1126,-121.225,49.6,-121.225
1408,-121.2,49.6,-121.2
1566,-121.175,49.6,-121.175
1218,-121.15,49.6,-121.15
1248,-121.125,49.6,-121.125
1491,-121.1,49.6,-121.1
1272,-121.075,49.6,-121.075
1070,-121.05,49.6,-121.05
1631,-121.025,49.6,-121.025
1379,-121,49.6,-121
1486,-120.975,49.6,-120.975
1271,-120.95,49.6,-120.95
1211,-120.925,49.6,-120.925
1283,-120.9,49.6,-120.9
1266,-120.875,49.6,-120.875
1563,-120.85,49.6,-120.85
1479,-120.825,49.6,-120.825
1308,-120.8,49.6,-120.8
784,-120.775,49.6,-120.775
1187,-120.75,49.6,-120.75
1382,-120.725,49.6,-120.725
1542,-120.7,49.6,-120.7
1616,-120.675,49.6,-120.675
1534,-120.65,49.6,-120.65
1409,-120.625,49.6,-120.625
1278,-120.6,49.6,-120.6
920,-120.575,49.6,-120.575
1178,-120.55,49.6,-120.55
1134,-120.525,49.6,-120.525
1053,-120.5,49.6,-120.5
1214,-120.475,49.6,-120.475
1365,-120.45,49.6,-120.45
1319,-120.425,49.6,-120.425
1080,-120.4,49.6,-120.4
1018,-120.375,49.6,-120.375
1184,-120.35,49.6,-120.35
1383,-120.325,49.6,-120.325
1514,-120.3,49.6,-120.3
1624,-120.275,49.6,-120.275
1541,-120.25,49.6,-120.25
1730,-120.225,49.6,-120.225
1777,-120.2,49.6,-120.2
1806,-120.175,49.6,-120.175
1786,-120.15,49.6,-120.15
1582,-120.125,49.6,-120.125
1656,-120.1,49.6,-120.1
1573,-120.075,49.6,-120.075
1694,-120.05,49.6,-120.05
1638,-120.025,49.6,-120.025
1580,-120,49.6,-120
1388,-119.975,49.6,-119.975
1351,-119.95,49.6,-119.95
1358,-119.925,49.6,-119.925
1159,-119.9,49.6,-119.9
1161,-119.875,49.6,-119.875
1037,-119.85,49.6,-119.85
1088,-119.825,49.6,-119.825
914,-119.8,49.6,-119.8
704,-119.775,49.6,-119.775
756,-119.75,49.6,-119.75
661,-119.725,49.6,-119.725
597,-119.7,49.6,-119.7
492,-119.675,49.6,-119.675
342,-119.65,49.6,-119.65
342,-119.625,49.6,-119.625
346,-119.6,49.6,-119.6
571,-119.575,49.6,-119.575
872,-119.55,49.6,-119.55
1173,-119.525,49.6,-119.525
1419,-119.5,49.6,-119.5
1688,-119.475,49.6,-119.475
1618,-119.45,49.6,-119.45
1517,-119.425,49.6,-119.425
1753,-119.4,49.6,-119.4
1855,-119.375,49.6,-119.375
1919,-119.35,49.6,-119.35
1703,-119.325,49.6,-119.325
1518,-119.3,49.6,-119.3
1464,-119.275,49.6,-119.275
1168,-119.25,49.6,-119.25
1048,-119.225,49.6,-119.225
1295,-119.2,49.6,-119.2
1152,-119.175,49.6,-119.175
1366,-119.15,49.6,-119.15
1517,-119.125,49.6,-119.125
1321,-119.1,49.6,-119.1
1295,-119.075,49.6,-119.075
1004,-119.05,49.6,-119.05
1061,-119.025,49.6,-119.025
1086,-119,49.6,-119
1371,-118.975,49.6,-118.975
1318,-118.95,49.6,-118.95
1379,-118.925,49.6,-118.925
1332,-118.9,49.6,-118.9
1271,-118.875,49.6,-118.875
1267,-118.85,49.6,-118.85
1249,-118.825,49.6,-118.825
872,-118.8,49.6,-118.8
784,-118.775,49.6,-118.775
1425,-118.75,49.6,-118.75
1539,-118.725,49.6,-118.725
1522,-118.7,49.6,-118.7
1582,-118.675,49.6,-118.675
1872,-118.65,49.6,-118.65
1954,-118.625,49.6,-118.625
1750,-118.6,49.6,-118.6
1855,-118.575,49.6,-118.575
1747,-118.55,49.6,-118.55
1097,-118.525,49.6,-118.525
1856,-118.5,49.6,-118.5
538,-123,49.625,-123
1250,-122.975,49.625,-122.975
1078,-122.95,49.625,-122.95
979,-122.925,49.625,-122.925
1383,-122.9,49.625,-122.9
1038,-122.875,49.625,-122.875
910,-122.85,49.625,-122.85
1577,-122.825,49.625,-122.825
1584,-122.8,49.625,-122.8
1384,-122.775,49.625,-122.775
1497,-122.75,49.625,-122.75
1166,-122.725,49.625,-122.725
440,-122.7,49.625,-122.7
44,-122.675,49.625,-122.675
118,-122.65,49.625,-122.65
522,-122.625,49.625,-122.625
1078,-122.6,49.625,-122.6
896,-122.575,49.625,-122.575
866,-122.55,49.625,-122.55
1683,-122.525,49.625,-122.525
1354,-122.5,49.625,-122.5
1241,-122.475,49.625,-122.475
531,-122.45,49.625,-122.45
473,-122.425,49.625,-122.425
1162,-122.4,49.625,-122.4
1677,-122.375,49.625,-122.375
1408,-122.35,49.625,-122.35
1104,-122.325,49.625,-122.325
1320,-122.3,49.625,-122.3
1416,-122.275,49.625,-122.275
1122,-122.25,49.625,-122.25
1280,-122.225,49.625,-122.225
1248,-122.2,49.625,-122.2
619,-122.175,49.625,-122.175
1571,-122.15,49.625,-122.15
943,-122.125,49.625,-122.125
1161,-122.1,49.625,-122.1
969,-122.075,49.625,-122.075
1736,-122.05,49.625,-122.05
1471,-122.025,49.625,-122.025
823,-122,49.625,-122
186,-121.975,49.625,-121.975
13,-121.95,49.625,-121.95
13,-121.925,49.625,-121.925
13,-121.9,49.625,-121.9
735,-121.875,49.625,-121.875
740,-121.85,49.625,-121.85
73,-121.825,49.625,-121.825
310,-121.8,49.625,-121.8
1263,-121.775,49.625,-121.775
702,-121.75,49.625,-121.75
1242,-121.725,49.625,-121.725
794,-121.7,49.625,-121.7
1250,-121.675,49.625,-121.675
1792,-121.65,49.625,-121.65
1678,-121.625,49.625,-121.625
1462,-121.6,49.625,-121.6
894,-121.575,49.625,-121.575
1655,-121.55,49.625,-121.55
1332,-121.525,49.625,-121.525
1190,-121.5,49.625,-121.5
1549,-121.475,49.625,-121.475
1226,-121.45,49.625,-121.45
594,-121.425,49.625,-121.425
260,-121.4,49.625,-121.4
777,-121.375,49.625,-121.375
636,-121.35,49.625,-121.35
1350,-121.325,49.625,-121.325
1208,-121.3,49.625,-121.3
945,-121.275,49.625,-121.275
1147,-121.25,49.625,-121.25
1490,-121.225,49.625,-121.225
1531,-121.2,49.625,-121.2
1443,-121.175,49.625,-121.175
1385,-121.15,49.625,-121.15
1641,-121.125,49.625,-121.125
1689,-121.1,49.625,-121.1
1736,-121.075,49.625,-121.075
1204,-121.05,49.625,-121.05
1090,-121.025,49.625,-121.025
1209,-121,49.625,-121
1658,-120.975,49.625,-120.975
1514,-120.95,49.625,-120.95
1349,-120.925,49.625,-120.925
1215,-120.9,49.625,-120.9
1572,-120.875,49.625,-120.875
1510,-120.85,49.625,-120.85
1262,-120.825,49.625,-120.825
1097,-120.8,49.625,-120.8
795,-120.775,49.625,-120.775
1175,-120.75,49.625,-120.75
1288,-120.725,49.625,-120.725
1366,-120.7,49.625,-120.7
1501,-120.675,49.625,-120.675
1529,-120.65,49.625,-120.65
1208,-120.625,49.625,-120.625
1125,-120.6,49.625,-120.6
1080,-120.575,49.625,-120.575
1328,-120.55,49.625,-120.55
1265,-120.525,49.625,-120.525
1109,-120.5,49.625,-120.5
1260,-120.475,49.625,-120.475
1498,-120.45,49.625,-120.45
1354,-120.425,49.625,-120.425
1229,-120.4,49.625,-120.4
945,-120.375,49.625,-120.375
952,-120.35,49.625,-120.35
1328,-120.325,49.625,-120.325
1409,-120.3,49.625,-120.3
1391,-120.275,49.625,-120.275
1442,-120.25,49.625,-120.25
1609,-120.225,49.625,-120.225
1675,-120.2,49.625,-120.2
1781,-120.175,49.625,-120.175
1774,-120.15,49.625,-120.15
1736,-120.125,49.625,-120.125
1722,-120.1,49.625,-120.1
1747,-120.075,49.625,-120.075
1586,-120.05,49.625,-120.05
1605,-120.025,49.625,-120.025
1554,-120,49.625,-120
1415,-119.975,49.625,-119.975
1206,-119.95,49.625,-119.95
1195,-119.925,49.625,-119.925
1055,-119.9,49.625,-119.9
819,-119.875,49.625,-119.875
1072,-119.85,49.625,-119.85
1012,-119.825,49.625,-119.825
1001,-119.8,49.625,-119.8
813,-119.775,49.625,-119.775
865,-119.75,49.625,-119.75
942,-119.725,49.625,-119.725
532,-119.7,49.625,-119.7
437,-119.675,49.625,-119.675
342,-119.65,49.625,-119.65
342,-119.625,49.625,-119.625
559,-119.6,49.625,-119.6
824,-119.575,49.625,-119.575
1184,-119.55,49.625,-119.55
1354,-119.525,49.625,-119.525
1427,-119.5,49.625,-119.5
1695,-119.475,49.625,-119.475
1740,-119.45,49.625,-119.45
1575,-119.425,49.625,-119.425
1665,-119.4,49.625,-119.4
1815,-119.375,49.625,-119.375
1955,-119.35,49.625,-119.35
1669,-119.325,49.625,-119.325
1463,-119.3,49.625,-119.3
1348,-119.275,49.625,-119.275
1199,-119.25,49.625,-119.25
1291,-119.225,49.625,-119.225
1319,-119.2,49.625,-119.2
1351,-119.175,49.625,-119.175
1284,-119.15,49.625,-119.15
1649,-119.125,49.625,-119.125
1401,-119.1,49.625,-119.1
1117,-119.075,49.625,-119.075
1100,-119.05,49.625,-119.05
1330,-119.025,49.625,-119.025
1081,-119,49.625,-119
1138,-118.975,49.625,-118.975
1406,-118.95,49.625,-118.95
1401,-118.925,49.625,-118.925
1300,-118.9,49.625,-118.9
1293,-118.875,49.625,-118.875
1284,-118.85,49.625,-118.85
976,-118.825,49.625,-118.825
1078,-118.8,49.625,-118.8
813,-118.775,49.625,-118.775
1170,-118.75,49.625,-118.75
1473,-118.725,49.625,-118.725
1578,-118.7,49.625,-118.7
1824,-118.675,49.625,-118.675
1649,-118.65,49.625,-118.65
1827,-118.625,49.625,-118.625
2134,-118.6,49.625,-118.6
1878,-118.575,49.625,-118.575
1914,-118.55,49.625,-118.55
1591,-118.525,49.625,-118.525
1049,-118.5,49.625,-118.5
990,-123,49.65,-123
1242,-122.975,49.65,-122.975
1326,-122.95,49.65,-122.95
865,-122.925,49.65,-122.925
877,-122.9,49.65,-122.9
1338,-122.875,49.65,-122.875
1361,-122.85,49.65,-122.85
1870,-122.825,49.65,-122.825
1535,-122.8,49.65,-122.8
1311,-122.775,49.65,-122.775
1035,-122.75,49.65,-122.75
502,-122.725,49.65,-122.725
65,-122.7,49.65,-122.7
582,-122.675,49.65,-122.675
796,-122.65,49.65,-122.65
445,-122.625,49.65,-122.625
1223,-122.6,49.65,-122.6
1666,-122.575,49.65,-122.575
1783,-122.55,49.65,-122.55
1769,-122.525,49.65,-122.525
1396,-122.5,49.65,-122.5
975,-122.475,49.65,-122.475
1566,-122.45,49.65,-122.45
745,-122.425,49.65,-122.425
598,-122.4,49.65,-122.4
1382,-122.375,49.65,-122.375
1671,-122.35,49.65,-122.35
1225,-122.325,49.65,-122.325
1469,-122.3,49.65,-122.3
1609,-122.275,49.65,-122.275
1928,-122.25,49.65,-122.25
1155,-122.225,49.65,-122.225
1740,-122.2,49.65,-122.2
1025,-122.175,49.65,-122.175
895,-122.15,49.65,-122.15
1362,-122.125,49.65,-122.125
1384,-122.1,49.65,-122.1
695,-122.075,49.65,-122.075
770,-122.05,49.65,-122.05
813,-122.025,49.65,-122.025
336,-122,49.65,-122
13,-121.975,49.65,-121.975
13,-121.95,49.65,-121.95
359,-121.925,49.65,-121.925
935,-121.9,49.65,-121.9
578,-121.875,49.65,-121.875
168,-121.85,49.65,-121.85
313,-121.825,49.65,-121.825
915,-121.8,49.65,-121.8
657,-121.775,49.65,-121.775
999,-121.75,49.65,-121.75
963,-121.725,49.65,-121.725
1513,-121.7,49.65,-121.7
960,-121.675,49.65,-121.675
996,-121.65,49.65,-121.65
710,-121.625,49.65,-121.625
1316,-121.6,49.65,-121.6
867,-121.575,49.65,-121.575
1631,-121.55,49.65,-121.55
1290,-121.525,49.65,-121.525
1695,-121.5,49.65,-121.5
1519,-121.475,49.65,-121.475
727,-121.45,49.65,-121.45
403,-121.425,49.65,-121.425
211,-121.4,49.65,-121.4
723,-121.375,49.65,-121.375
635,-121.35,49.65,-121.35
1370,-121.325,49.65,-121.325
922,-121.3,49.65,-121.3
1609,-121.275,49.65,-121.275
1354,-121.25,49.65,-121.25
1402,-121.225,49.65,-121.225
1161,-121.2,49.65,-121.2
2017,-121.175,49.65,-121.175
1599,-121.15,49.65,-121.15
1197,-121.125,49.65,-121.125
1224,-121.1,49.65,-121.1
1213,-121.075,49.65,-121.075
1198,-121.05,49.65,-121.05
1154,-121.025,49.65,-121.025
1118,-121,49.65,-121
1556,-120.975,49.65,-120.975
1660,-120.95,49.65,-120.95
1313,-120.925,49.65,-120.925
1486,-120.9,49.65,-120.9
1377,-120.875,49.65,-120.875
1479,-120.85,49.65,-120.85
1497,-120.825,49.65,-120.825
1386,-120.8,49.65,-120.8
986,-120.775,49.65,-120.775
1225,-120.75,49.65,-120.75
1386,-120.725,49.65,-120.725
1410,-120.7,49.65,-120.7
1328,-120.675,49.65,-120.675
1373,-120.65,49.65,-120.65
941,-120.625,49.65,-120.625
1234,-120.6,49.65,-120.6
1372,-120.575,49.65,-120.575
1406,-120.55,49.65,-120.55
1072,-120.525,49.65,-120.525
1392,-120.5,49.65,-120.5
1339,-120.475,49.65,-120.475
1417,-120.45,49.65,-120.45
1499,-120.425,49.65,-120.425
1305,-120.4,49.65,-120.4
1196,-120.375,49.65,-120.375
911,-120.35,49.65,-120.35
1305,-120.325,49.65,-120.325
1380,-120.3,49.65,-120.3
1373,-120.275,49.65,-120.275
1518,-120.25,49.65,-120.25
1573,-120.225,49.65,-120.225
1442,-120.2,49.65,-120.2
1531,-120.175,49.65,-120.175
1681,-120.15,49.65,-120.15
1736,-120.125,49.65,-120.125
1897,-120.1,49.65,-120.1
1724,-120.075,49.65,-120.075
1537,-120.05,49.65,-120.05
1431,-120.025,49.65,-120.025
